,SP500,VIX,RV_30D,IV_VAR,RV_30D_VAR,VRP,WTI_Crude_Oil,Natural_Gas,Copper,Gold,Silver,USD_JPY,USD_CHF,Japan_Policy_Rate,Japan_10Y_JGB,Industrial_Production,Unemployment_Rate,Consumer_Sentiment,Building_Permits,Retail_Sales,IG_OAS_Spread,NFCI,CPI,Core_CPI,CPI_YoY,Core_CPI_YoY,Core_minus_Headline_Inflation,Expected_Inflation_5Y,Expected_Inflation_10Y,Fed_Total_Assets,Treasury_General_Account,Bank_Reserves,US_10Y_Treasury,US_2Y_Treasury,US_3M_Treasury,US_10Y_Real_Yield,credit_card_debt,foodbanks_near_me,help_with_mortgage,resume_template,sell_jewelry,Sector_Rotation,BBB_AAA_Credit_Spread,High_Yield_Spread,Short_Term_Credit_Spread,Long_Term_Credit_Spread,Credit_Spread_Term_Struct,Spread_10Y_2Y,Spread_10Y_3M
2013-02-15,1519.7900390625,12.460000038146973,0.07121279293479005,0.015525160095062258,0.005071261877573284,0.010453898217488974,95.86000061035156,3.1530001163482666,3.7309999465942383,1608.800048828125,29.839000701904297,93.64,0.9226,0.08,0.669,98.7941,7.7,77.6,980.0,409118.0,1.47,-0.65103,232.166,232.569,1.9779235097490577,1.9887385214485631,0.010815011699505384,2.19,2.54,3074225.0,34908.0,1683304.0,2.01,0.29,0.1,-0.53,43.0,1.0,30.0,83.0,59.0,0.0012456661467053671,0.9499999999999997,2.98,0.07,2.8699999999999997,-2.8,1.7199999999999998,1.9099999999999997
2013-02-22,1515.5999755859375,14.170000076293945,0.0868575801909646,0.020078890216217043,0.007544239236629845,0.012534650979587197,93.12999725341797,3.2909998893737793,3.5299999713897705,1572.4000244140625,28.45599937438965,93.35,0.9314,0.08,0.669,98.7941,7.7,77.6,980.0,409118.0,1.47,-0.65204,232.166,232.569,1.9779235097490577,1.9887385214485631,0.010815011699505384,2.2,2.54,3095150.0,24877.0,1667383.0,1.97,0.27,0.13,-0.57,43.0,1.0,30.0,83.0,59.0,-0.019536661830390566,0.9499999999999997,2.9899999999999998,0.06,2.8699999999999997,-2.8099999999999996,1.7,1.8399999999999999
2013-03-01,1518.199951171875,15.359999656677246,0.10899897583429784,0.02359295894531251,0.011880776732925844,0.011712182212386665,90.68000030517578,3.4560000896453857,3.4814999103546143,1571.9000244140625,28.451000213623047,93.38,0.9448,0.08,0.492,99.1921,7.5,78.6,936.0,406223.0,1.49,-0.65251,232.773,232.794,1.4738962125967703,1.8890221377988237,0.4151259252020534,2.2,2.53,3090600.0,43012.0,1683532.0,1.86,0.25,0.11,-0.67,41.0,1.0,26.0,79.0,56.0,-0.002647847000843899,0.9199999999999995,3.04,0.06000000000000001,2.8899999999999997,-2.8299999999999996,1.61,1.75
2013-03-08,1551.1800537109375,12.59000015258789,0.11123083590543742,0.01585081038421631,0.012372298856222347,0.0034785115279939646,91.94999694824219,3.628999948501587,3.491499900817871,1576.5999755859375,28.909000396728516,96.0,0.9535,0.08,0.492,99.1921,7.5,78.6,936.0,406223.0,1.45,-0.6548,232.773,232.794,1.4738962125967703,1.8890221377988237,0.4151259252020534,2.18,2.56,3108805.0,36793.0,1748067.0,2.06,0.27,0.1,-0.5,41.0,1.0,26.0,79.0,56.0,0.011523139148938173,0.9199999999999995,2.8,0.07999999999999999,2.8899999999999997,-2.8099999999999996,1.79,1.96
2013-03-15,1560.699951171875,11.300000190734863,0.1096961492711786,0.012769000431060794,0.012033245164924697,0.0007357552661360969,93.44999694824219,3.871999979019165,3.507999897003174,1592.5,28.816999435424805,95.26,0.9396,0.08,0.492,99.1921,7.5,78.6,936.0,406223.0,1.45,-0.65767,232.773,232.794,1.4738962125967703,1.8890221377988237,0.4151259252020534,2.3,2.56,3165396.0,43000.0,1760956.0,2.01,0.25,0.09,-0.55,41.0,1.0,26.0,79.0,56.0,0.0005164377171375332,0.9199999999999995,2.76,0.07,2.8899999999999997,-2.82,1.7599999999999998,1.9199999999999997
2013-03-22,1556.8900146484375,13.569999694824219,0.10481028934705962,0.01841448917175294,0.010985196753014358,0.0074292924187385825,93.70999908447266,3.927000045776367,3.4539999961853027,1606.199951171875,28.666000366210938,94.48,0.9402,0.08,0.492,99.1921,7.5,78.6,936.0,406223.0,1.48,-0.66067,232.773,232.794,1.4738962125967703,1.8890221377988237,0.4151259252020534,2.23,2.53,3206888.0,71366.0,1753364.0,1.93,0.26,0.07,-0.6,41.0,1.0,26.0,79.0,56.0,-0.017785774161569456,0.9199999999999995,2.8200000000000003,0.04999999999999999,2.8899999999999997,-2.84,1.67,1.8599999999999999
2013-03-29,1569.18994140625,12.699999809265137,0.10692901152154562,0.01612899951553345,0.011433813504974836,0.004695186010558615,97.2300033569336,4.02400016784668,3.3949999809265137,1594.800048828125,28.29199981689453,94.16,0.949,0.08,0.492,99.1921,7.5,78.6,936.0,406223.0,1.5,-0.66532,232.773,232.794,1.4738962125967703,1.8890221377988237,0.4151259252020534,2.24,2.51,3202256.0,68019.0,1776369.0,1.87,0.25,0.07,-0.64,41.0,1.0,26.0,79.0,56.0,-0.015234689432784533,0.9199999999999995,2.84,0.039999999999999994,2.8899999999999997,-2.8499999999999996,1.62,1.8
2013-04-05,1553.280029296875,13.920000076293945,0.10444618926769923,0.019376640212402343,0.01090900645254405,0.008467633759858293,92.69999694824219,4.125,3.3399999141693115,1575.4000244140625,27.201000213623047,96.86,0.9324,0.07,0.589,99.1065,7.6,76.4,1012.0,404231.0,1.51,-0.67247,232.531,232.832,1.063085381489448,1.715558856294086,0.6524734748046379,2.1,2.46,3215432.0,76144.0,1801101.0,1.72,0.24,0.07,-0.74,41.0,0.0,25.0,77.0,54.0,-0.023534228342178366,0.8599999999999999,3.1900000000000004,0.04999999999999999,2.83,-2.7800000000000002,1.48,1.65
2013-04-12,1588.8499755859375,12.0600004196167,0.08441567925601047,0.014544361012115497,0.007126006904253636,0.00741835410786186,91.29000091552734,4.2220001220703125,3.3489999771118164,1501.0,26.32200050354004,98.98,0.929,0.07,0.589,99.1065,7.6,76.4,1012.0,404231.0,1.48,-0.68283,232.531,232.832,1.063085381489448,1.715558856294086,0.6524734748046379,2.11,2.43,3227762.0,58767.0,1843724.0,1.75,0.22,0.06,-0.68,41.0,0.0,25.0,77.0,54.0,-0.00600957171521414,0.8599999999999999,2.99,0.06,2.83,-2.77,1.53,1.69
2013-04-19,1555.25,14.970000267028809,0.12663977664267187,0.022410090799484257,0.01603763302810582,0.006372457771378438,88.01000213623047,4.4079999923706055,3.1514999866485596,1395.300048828125,22.954999923706055,99.28,0.9324,0.07,0.589,99.1065,7.6,76.4,1012.0,404231.0,1.49,-0.69348,232.531,232.832,1.063085381489448,1.715558856294086,0.6524734748046379,2.04,2.32,3295109.0,82572.0,1855933.0,1.73,0.24,0.05,-0.59,41.0,0.0,25.0,77.0,54.0,-0.03369635717221153,0.8599999999999999,3.0200000000000005,0.06999999999999999,2.83,-2.7600000000000002,1.49,1.68
2013-04-26,1582.239990234375,13.609999656677246,0.12922910021296086,0.018523209065475475,0.01670016034185148,0.0018230487236239948,93.0,4.151000022888184,3.184999942779541,1453.5999755859375,23.757999420166016,97.84,0.9414,0.07,0.589,99.1065,7.6,76.4,1012.0,404231.0,1.47,-0.70558,232.531,232.832,1.063085381489448,1.715558856294086,0.6524734748046379,2.11,2.38,3318649.0,128700.0,1818122.0,1.7,0.22,0.05,-0.68,41.0,0.0,25.0,77.0,54.0,0.025065924444435263,0.8599999999999999,2.84,0.06999999999999999,2.83,-2.7600000000000002,1.48,1.65
2013-05-03,1614.4200439453125,12.850000381469727,0.13358050635046478,0.01651225098037721,0.017843751676846563,-0.0013315006964693538,95.61000061035156,4.040999889373779,3.313499927520752,1464.300048828125,23.975000381469727,99.1,0.934,0.07,0.879,99.1839,7.5,84.5,1003.0,406677.0,1.45,-0.71527,232.945,232.996,1.3619650588516885,1.6455519491850756,0.28358689033338713,2.03,2.31,3317194.0,157054.0,1831841.0,1.78,0.22,0.05,-0.53,39.0,1.0,26.0,79.0,55.0,0.02214829652476924,0.8400000000000003,2.4000000000000004,0.08,2.8000000000000007,-2.7200000000000006,1.56,1.73
2013-05-10,1633.699951171875,12.59000015258789,0.1319361906256432,0.01585081038421631,0.017407158396806063,-0.0015563480125897512,96.04000091552734,3.9100000858306885,3.3559999465942383,1436.800048828125,23.631999969482422,101.74,0.9594,0.07,0.879,99.1839,7.5,84.5,1003.0,406677.0,1.43,-0.72017,232.945,232.996,1.3619650588516885,1.6455519491850756,0.28358689033338713,2.05,2.35,3324615.0,144071.0,1853217.0,1.9,0.26,0.04,-0.45,39.0,1.0,26.0,79.0,55.0,0.023862475545119482,0.8400000000000003,2.3000000000000007,0.07999999999999999,2.8000000000000007,-2.7200000000000006,1.64,1.8599999999999999
2013-05-17,1667.469970703125,12.449999809265137,0.13029504239117382,0.015500249525070196,0.016976798071717782,-0.001476548546647586,96.0199966430664,4.054999828338623,3.321000099182129,1364.9000244140625,22.339000701904297,102.98,0.9731,0.07,0.879,99.1839,7.5,84.5,1003.0,406677.0,1.42,-0.7179,232.945,232.996,1.3619650588516885,1.6455519491850756,0.28358689033338713,1.98,2.26,3354269.0,89999.0,1917007.0,1.95,0.26,0.04,-0.31,39.0,1.0,26.0,79.0,55.0,0.005124569276647138,0.8400000000000003,2.4400000000000004,0.07999999999999999,2.8000000000000007,-2.7200000000000006,1.69,1.91
2013-05-24,1649.5999755859375,13.989999771118164,0.1297187312714101,0.019572009359588628,0.016826949242664306,0.0027450601169243215,94.1500015258789,4.236999988555908,3.2915000915527344,1386.800048828125,22.48200035095215,100.98,0.9621,0.07,0.879,99.1839,7.5,84.5,1003.0,406677.0,1.42,-0.7084,232.945,232.996,1.3619650588516885,1.6455519491850756,0.28358689033338713,1.93,2.27,3398713.0,33233.0,1961690.0,2.01,0.26,0.04,-0.26,39.0,1.0,26.0,79.0,55.0,0.0022433921872161804,0.8400000000000003,2.5200000000000005,0.060000000000000005,2.8000000000000007,-2.7400000000000007,1.7499999999999998,1.9699999999999998
2013-05-31,1630.739990234375,16.299999237060547,0.10186113601450367,0.026568997512817442,0.010375691030165215,0.01619330648265223,91.97000122070312,3.9839999675750732,3.2890000343322754,1392.5999755859375,22.22800064086914,100.83,0.9583,0.07,0.879,99.1839,7.5,84.5,1003.0,406677.0,1.47,-0.69234,232.945,232.996,1.3619650588516885,1.6455519491850756,0.28358689033338713,1.87,2.21,3385128.0,13502.0,1979200.0,2.16,0.3,0.04,-0.05,38.0,0.0,24.0,79.0,58.0,0.02487833096234393,0.8400000000000003,2.6900000000000004,0.060000000000000005,2.8000000000000007,-2.7400000000000007,1.86,2.12
2013-06-07,1643.3800048828125,15.140000343322754,0.11512440185112692,0.02292196103958131,0.013253627901579756,0.009668333138001556,96.02999877929688,3.828000068664551,3.2660000324249268,1383.0,21.73699951171875,97.2,0.9342,0.07,0.822,99.3897,7.5,84.1,942.0,407921.0,1.54,-0.67297,233.504,233.35,1.7544165453768912,1.6230952474272975,-0.13132129794959368,1.89,2.14,3400183.0,30230.0,2018582.0,2.17,0.32,0.04,0.03,38.0,0.0,24.0,79.0,58.0,-0.004704047475666698,0.9200000000000008,2.59,0.060000000000000005,2.8900000000000006,-2.8300000000000005,1.8499999999999999,2.13
2013-06-14,1626.72998046875,17.149999618530273,0.12320574825163766,0.02941224869155885,0.015179656402245917,0.014232592289312933,97.8499984741211,3.7330000400543213,3.2044999599456787,1387.300048828125,21.952999114990234,94.34,0.9222,0.07,0.822,99.3897,7.5,84.1,942.0,407921.0,1.57,-0.65422,233.504,233.35,1.7544165453768912,1.6230952474272975,-0.13132129794959368,1.82,2.05,3410842.0,43056.0,2031047.0,2.14,0.29,0.05,0.09,38.0,0.0,24.0,79.0,58.0,-0.01284650733749948,0.9200000000000008,2.74,0.039999999999999994,2.8900000000000006,-2.8500000000000005,1.85,2.0900000000000003
2013-06-21,1592.4300537109375,18.899999618530273,0.14831842585887176,0.03572099855804444,0.02199835544925364,0.013722643108790802,93.69000244140625,3.7709999084472656,3.0964999198913574,1291.5999755859375,19.95800018310547,97.48,0.9354,0.07,0.822,99.3897,7.5,84.1,942.0,407921.0,1.66,-0.63876,233.504,233.35,1.7544165453768912,1.6230952474272975,-0.13132129794959368,1.66,1.93,3470530.0,79129.0,1994315.0,2.52,0.38,0.05,0.59,38.0,0.0,24.0,79.0,58.0,0.004993933134109119,0.9200000000000008,2.79,0.06999999999999999,2.8900000000000006,-2.8200000000000007,2.14,2.47
2013-06-28,1606.280029296875,16.860000610351562,0.1542154530317786,0.02842596205810551,0.023782405953796715,0.004643556104308794,96.55999755859375,3.565000057220459,3.05049991607666,1223.800048828125,19.451000213623047,99.21,0.945,0.07,0.822,99.3897,7.5,84.1,942.0,407921.0,1.67,-0.63143,233.504,233.35,1.7544165453768912,1.6230952474272975,-0.13132129794959368,1.76,1.99,3478672.0,97212.0,1981754.0,2.52,0.36,0.04,0.53,38.0,0.0,24.0,79.0,58.0,-0.007002272704382288,0.9200000000000008,2.8600000000000003,0.07999999999999999,2.8900000000000006,-2.8100000000000005,2.16,2.48
2013-07-05,1631.8900146484375,14.890000343322754,0.15346154607149082,0.022171211022415174,0.023550446122652297,-0.0013792351002371236,103.22000122070312,3.617000102996826,3.0799999237060547,1212.9000244140625,18.72599983215332,100.94,0.9624,0.07,0.79,99.0814,7.3,85.1,997.0,410268.0,1.64,-0.63162,233.596,233.88,1.9606816118443948,1.7002217680567089,-0.26045984378768594,1.87,2.07,3492742.0,118745.0,2023336.0,2.73,0.4,0.04,0.66,36.0,0.0,25.0,72.0,59.0,0.017256569044144854,0.9800000000000004,2.46,0.07,2.74,-2.6700000000000004,2.33,2.69
2013-07-12,1680.18994140625,13.84000015258789,0.15783451024968706,0.019154560422363288,0.02491173262575857,-0.005757172203395281,105.94999694824219,3.6440000534057617,3.1705000400543213,1277.800048828125,19.77899932861328,99.39,0.9468,0.07,0.79,99.0814,7.3,85.1,997.0,410268.0,1.6,-0.6389,233.596,233.88,1.9606816118443948,1.7002217680567089,-0.26045984378768594,1.84,2.06,3504095.0,88690.0,2070591.0,2.61,0.37,0.04,0.55,36.0,0.0,25.0,72.0,59.0,-0.010276777222657445,0.9800000000000004,2.2199999999999998,0.07,2.74,-2.6700000000000004,2.2399999999999998,2.57
2013-07-19,1692.0899658203125,12.539999961853027,0.14229253715621235,0.01572515990432739,0.02024716613035207,-0.00452200622602468,108.05000305175781,3.7890000343322754,3.1500000953674316,1293.300048828125,19.447999954223633,100.3,0.9401,0.07,0.79,99.0814,7.3,85.1,997.0,410268.0,1.54,-0.65088,233.596,233.88,1.9606816118443948,1.7002217680567089,-0.26045984378768594,1.91,2.21,3537861.0,70158.0,2092289.0,2.5,0.32,0.03,0.29,36.0,0.0,25.0,72.0,59.0,-0.0047442777905686295,0.9800000000000004,1.9799999999999995,0.07,2.74,-2.6700000000000004,2.18,2.47
2013-07-26,1691.6500244140625,12.720000267028809,0.12604825749657078,0.016179840679321295,0.015888163217921813,0.0002916774613994817,104.69999694824219,3.555000066757202,3.1089999675750732,1321.699951171875,19.764999389648438,98.24,0.9289,0.07,0.79,99.0814,7.3,85.1,997.0,410268.0,1.53,-0.66245,233.596,233.88,1.9606816118443948,1.7002217680567089,-0.26045984378768594,1.83,2.15,3574574.0,58403.0,2094920.0,2.58,0.31,0.03,0.43,36.0,0.0,25.0,72.0,59.0,-0.0037947460401613524,0.9800000000000004,2.13,0.07,2.74,-2.6700000000000004,2.27,2.5500000000000003
2013-08-02,1709.6700439453125,11.979999542236328,0.08686359379168923,0.014352038903198262,0.007545283926407592,0.00680675497679067,106.94000244140625,3.3469998836517334,3.1695001125335693,1310.5999755859375,19.902999877929688,99.04,0.9293,0.07,0.708,99.6543,7.2,82.1,964.0,409691.0,1.53,-0.67061,233.877,234.336,1.518367559543199,1.782107690904433,0.2637401313612342,1.91,2.21,3571797.0,60063.0,2154522.0,2.63,0.3,0.04,0.42,39.0,2.0,32.0,76.0,69.0,0.009301859856571726,0.8799999999999999,2.0,0.049999999999999996,2.6799999999999997,-2.63,2.33,2.59
2013-08-09,1691.4200439453125,13.40999984741211,0.07670503527196106,0.01798280959075928,0.005883662436072789,0.01209914715468649,105.97000122070312,3.2300000190734863,3.308500051498413,1312.9000244140625,20.39900016784668,96.24,0.9221,0.07,0.708,99.6543,7.2,82.1,964.0,409691.0,1.53,-0.67456,233.877,234.336,1.518367559543199,1.782107690904433,0.2637401313612342,1.91,2.24,3585359.0,60845.0,2171441.0,2.57,0.32,0.05,0.33,39.0,2.0,32.0,76.0,69.0,-0.0004429654855058942,0.8799999999999999,2.0599999999999996,0.05,2.6799999999999997,-2.63,2.25,2.52
2013-08-16,1655.8299560546875,14.369999885559082,0.08579383240706721,0.020649689671096802,0.007360581679091936,0.013289107992004865,107.45999908447266,3.368000030517578,3.364500045776367,1371.699951171875,23.316999435424805,97.6,0.9269,0.07,0.708,99.6543,7.2,82.1,964.0,409691.0,1.53,-0.6739,233.877,234.336,1.518367559543199,1.782107690904433,0.2637401313612342,1.79,2.16,3646323.0,64121.0,2175545.0,2.84,0.36,0.05,0.68,39.0,2.0,32.0,76.0,69.0,0.017449252903114644,0.8799999999999999,1.96,0.039999999999999994,2.6799999999999997,-2.6399999999999997,2.48,2.79
2013-08-23,1663.5,13.979999542236328,0.08089198111018933,0.019544038720092798,0.0065435126079312275,0.01300052611216157,106.41999816894531,3.484999895095825,3.3519999980926514,1395.699951171875,23.732999801635742,98.57,0.9207,0.07,0.708,99.6543,7.2,82.1,964.0,409691.0,1.54,-0.6701,233.877,234.336,1.518367559543199,1.782107690904433,0.2637401313612342,1.82,2.13,3645668.0,51174.0,2193671.0,2.82,0.4,0.03,0.69,39.0,2.0,32.0,76.0,69.0,0.003218039507572342,0.8799999999999999,2.01,0.05,2.6799999999999997,-2.63,2.42,2.79
2013-08-30,1632.969970703125,17.010000228881836,0.09118945969420451,0.02893401077865601,0.00831551755932095,0.02061849321933506,107.6500015258789,3.5810000896453857,3.2249999046325684,1396.0999755859375,23.46299934387207,98.22,0.9313,0.07,0.708,99.6543,7.2,82.1,964.0,409691.0,1.55,-0.66629,233.877,234.336,1.518367559543199,1.782107690904433,0.2637401313612342,1.78,2.1,3644456.0,37298.0,2222481.0,2.78,0.39,0.03,0.68,39.0,2.0,32.0,76.0,69.0,-0.005752645608765242,0.8799999999999999,2.0199999999999996,0.05,2.6799999999999997,-2.63,2.3899999999999997,2.75
2013-09-06,1655.1700439453125,15.850000381469727,0.09505845591823416,0.025122251209259046,0.009036110041558866,0.01608614116770018,110.52999877929688,3.5299999713897705,3.257999897003174,1386.699951171875,23.841999053955078,99.04,0.9385,0.07,0.669,100.161,7.2,77.5,1004.0,410044.0,1.54,-0.66465,234.149,234.7,1.184925261552161,1.7519368418314363,0.5670115802792752,1.71,2.07,3654182.0,32432.0,2266587.0,2.94,0.46,0.02,0.87,38.0,3.0,24.0,80.0,64.0,0.010251700810727016,0.8300000000000001,1.8199999999999998,0.06999999999999999,2.6599999999999997,-2.59,2.48,2.92
2013-09-13,1687.989990234375,14.15999984741211,0.09600929482325701,0.020050559567871093,0.009217784692459086,0.010832774875412007,108.20999908447266,3.677000045776367,3.2070000171661377,1308.4000244140625,21.670000076293945,99.38,0.9319,0.07,0.669,100.161,7.2,77.5,1004.0,410044.0,1.54,-0.66656,234.149,234.7,1.184925261552161,1.7519368418314363,0.5670115802792752,1.75,2.1,3662035.0,38551.0,2265831.0,2.9,0.45,0.01,0.8,38.0,3.0,24.0,80.0,64.0,0.005129180140560408,0.8300000000000001,1.7899999999999996,0.07,2.6599999999999997,-2.59,2.4499999999999997,2.89
2013-09-20,1709.9100341796875,13.119999885559082,0.10413967890960729,0.017213439699707036,0.010845072723396106,0.00636836697631093,104.68000030517578,3.687000036239624,3.327500104904175,1332.5,21.875999450683594,99.38,0.9104,0.07,0.669,100.161,7.2,77.5,1004.0,410044.0,1.52,-0.6713,234.149,234.7,1.184925261552161,1.7519368418314363,0.5670115802792752,1.85,2.23,3722192.0,48099.0,2293383.0,2.75,0.34,0.01,0.52,38.0,3.0,24.0,80.0,64.0,-5.529686389745339e-05,0.8300000000000001,1.73,0.060000000000000005,2.6599999999999997,-2.5999999999999996,2.41,2.74
2013-09-27,1691.75,15.460000038146973,0.09545736039649302,0.023901160117950442,0.009112107653865956,0.014789052464084487,102.87000274658203,3.5889999866485596,3.325500011444092,1338.4000244140625,21.783000946044922,98.3,0.905,0.07,0.669,100.161,7.2,77.5,1004.0,410044.0,1.53,-0.67864,234.149,234.7,1.184925261552161,1.7519368418314363,0.5670115802792752,1.76,2.18,3734018.0,44991.0,2278603.0,2.64,0.34,0.02,0.46,38.0,3.0,24.0,80.0,64.0,0.004642702471955307,0.8300000000000001,1.94,0.06999999999999999,2.6599999999999997,-2.59,2.3000000000000003,2.62
2013-10-04,1690.5,16.739999771118164,0.09819730888810543,0.028022759233703617,0.009642711472865991,0.018380047760837626,103.83999633789062,3.50600004196167,3.2934999465942383,1309.699951171875,21.704999923706055,97.2,0.9052,0.07,0.59,100.082,7.2,73.2,1044.0,411399.0,1.54,-0.68821,233.546,234.921,0.9636127046434018,1.686837731144819,0.7232250265014173,1.79,2.2,3747387.0,37961.0,2311359.0,2.66,0.33,0.03,0.46,37.0,4.0,27.0,80.0,57.0,0.0028821556874117546,0.7799999999999994,2.08,0.06,2.6899999999999995,-2.6299999999999994,2.33,2.6300000000000003
2013-10-11,1703.199951171875,15.720000267028809,0.11440230300579023,0.02471184083953858,0.013087886933028639,0.011623953906509941,102.0199966430664,3.7760000228881836,3.265000104904175,1268.0,21.21500015258789,98.42,0.9103,0.07,0.59,100.082,7.2,73.2,1044.0,411399.0,1.5,-0.70038,233.546,234.921,0.9636127046434018,1.686837731144819,0.7232250265014173,1.79,2.2,3758663.0,28728.0,2359390.0,2.7,0.35,0.08,0.5,37.0,4.0,27.0,80.0,57.0,-0.00895115260982952,0.7799999999999994,2.0,0.08,2.6899999999999995,-2.6099999999999994,2.35,2.62
2013-10-18,1744.5,13.039999961853027,0.12202434818114222,0.017004159900512694,0.014889941549032625,0.0021142183514800683,100.80999755859375,3.7639999389648438,3.2929999828338623,1314.4000244140625,21.868999481201172,97.77,0.9013,0.07,0.59,100.082,7.2,73.2,1044.0,411399.0,1.46,-0.71423,233.546,234.921,0.9636127046434018,1.686837731144819,0.7232250265014173,1.78,2.18,3813599.0,35301.0,2370944.0,2.6,0.33,0.04,0.42,37.0,4.0,27.0,80.0,57.0,0.00580811619083536,0.7799999999999994,1.8399999999999999,0.13999999999999999,2.6899999999999995,-2.5499999999999994,2.27,2.56
2013-10-25,1759.77001953125,13.09000015258789,0.11982287340379003,0.017134810399475103,0.014357520990740691,0.0027772894087344114,97.8499984741211,3.7070000171661377,3.265500068664551,1352.4000244140625,22.60300064086914,97.46,0.8939,0.07,0.59,100.082,7.2,73.2,1044.0,411399.0,1.45,-0.72797,233.546,234.921,0.9636127046434018,1.686837731144819,0.7232250265014173,1.77,2.19,3839033.0,44193.0,2357446.0,2.53,0.32,0.04,0.34,37.0,4.0,27.0,80.0,57.0,-0.002143179454248651,0.7799999999999994,1.7999999999999998,0.030000000000000006,2.6899999999999995,-2.6599999999999997,2.21,2.4899999999999998
2013-11-01,1761.6400146484375,13.279999732971191,0.11447293427182688,0.017635839290771494,0.013104052680801996,0.004531786609969498,94.61000061035156,3.513000011444092,3.2934999465942383,1313.0999755859375,21.804000854492188,98.78,0.9124,0.07,0.605,100.3158,6.9,75.1,1029.0,412561.0,1.44,-0.73986,233.069,235.359,1.2370722045339066,1.7416677473738762,0.5045955428399695,1.7,2.15,3843396.0,31806.0,2424917.0,2.65,0.33,0.04,0.5,36.0,3.0,25.0,75.0,56.0,-0.007991799229465654,0.75,1.5899999999999994,0.019999999999999997,2.6599999999999997,-2.6399999999999997,2.32,2.61
2013-11-08,1770.6099853515625,12.899999618530273,0.12491647614238419,0.01664099901580812,0.015604126011830838,0.001036873003977281,94.5999984741211,3.559000015258789,3.253000020980835,1284.5,21.30699920654297,99.03,0.922,0.07,0.605,100.3158,6.9,75.1,1029.0,412561.0,1.46,-0.75044,233.069,235.359,1.2370722045339066,1.7416677473738762,0.5045955428399695,1.77,2.18,3851623.0,34358.0,2440588.0,2.77,0.32,0.06,0.59,36.0,3.0,25.0,75.0,56.0,0.00611046482456031,0.75,1.6599999999999997,0.0,2.6599999999999997,-2.6599999999999997,2.45,2.71
2013-11-15,1798.1800537109375,12.1899995803833,0.11860194238323515,0.014859608976974506,0.014066420737076231,0.0007931882398982751,93.83999633789062,3.6600000858306885,3.1730000972747803,1287.300048828125,20.716999053955078,100.17,0.9152,0.07,0.605,100.3158,6.9,75.1,1029.0,412561.0,1.45,-0.7593,233.069,235.359,1.2370722045339066,1.7416677473738762,0.5045955428399695,1.8,2.18,3907424.0,45639.0,2449114.0,2.71,0.31,0.08,0.53,36.0,3.0,25.0,75.0,56.0,-0.00046876112977163945,0.75,1.6599999999999997,0.020000000000000004,2.6599999999999997,-2.6399999999999997,2.4,2.63
2013-11-22,1804.760009765625,12.260000228881836,0.09425311395533137,0.015030760561218267,0.00888364949027668,0.006147111070941586,94.83999633789062,3.7679998874664307,3.2265000343322754,1244.0,19.856000900268555,101.29,0.9072,0.07,0.605,100.3158,6.9,75.1,1029.0,412561.0,1.42,-0.766,233.069,235.359,1.2370722045339066,1.7416677473738762,0.5045955428399695,1.76,2.19,3906620.0,49446.0,2473552.0,2.75,0.31,0.07,0.56,36.0,3.0,25.0,75.0,56.0,0.005098199157377599,0.75,1.5799999999999996,0.01999999999999999,2.6599999999999997,-2.6399999999999997,2.44,2.68
2013-11-29,1805.81005859375,13.699999809265137,0.08263207867151877,0.01876899947738648,0.006828060425576067,0.011940939051810411,92.72000122070312,3.9539999961853027,3.2304999828338623,1250.5999755859375,19.981000900268555,102.45,0.9047,0.07,0.605,100.3158,6.9,75.1,1029.0,412561.0,1.41,-0.77127,233.069,235.359,1.2370722045339066,1.7416677473738762,0.5045955428399695,1.69,2.15,3925876.0,53744.0,2466785.0,2.75,0.28,0.06,0.6,36.0,3.0,25.0,75.0,56.0,0.006234101697907797,0.75,1.5100000000000002,0.04000000000000001,2.6599999999999997,-2.6199999999999997,2.4699999999999998,2.69
2013-12-06,1805.0899658203125,13.789999961853027,0.08680569717121306,0.01901640989479065,0.007535229061380347,0.011481180833410303,97.6500015258789,4.113999843597412,3.2695000171661377,1230.300048828125,19.46500015258789,102.88,0.8939,0.07,0.688,100.5175,6.7,82.5,1005.0,414812.0,1.39,-0.77496,233.049,235.759,1.501735619618394,1.7408566188369834,0.23912099921858943,1.65,2.11,3932626.0,37947.0,2492609.0,2.88,0.3,0.06,0.77,34.0,3.0,19.0,65.0,57.0,-0.005669377575669543,0.7599999999999998,1.23,0.03,2.48,-2.45,2.58,2.82
2013-12-13,1775.3199462890625,15.760000228881836,0.09131432277091983,0.024837760721435547,0.008338305543111728,0.016499455178323817,96.5999984741211,4.35099983215332,3.3519999980926514,1235.699951171875,19.55900001525879,103.28,0.8904,0.07,0.688,100.5175,6.7,82.5,1005.0,414812.0,1.35,-0.77795,233.049,235.759,1.501735619618394,1.7408566188369834,0.23912099921858943,1.66,2.16,3993955.0,28992.0,2524024.0,2.88,0.34,0.07,0.72,34.0,3.0,19.0,65.0,57.0,0.010965710436398343,0.7599999999999998,1.2200000000000002,0.009999999999999995,2.48,-2.47,2.54,2.81
